YEAR;MO;DY;HR;T2M;WS10M;WS50M;WD10M
2021;1;23;21;3.44;3.93;7.6;204.17
2021;1;23;22;3.09;3.69;7.23;208.74
2021;1;23;23;2.83;3.46;6.85;213.4
2021;1;24;0;1.9;3.47;6.72;217.23
2021;1;24;1;2.06;3.54;6.97;221.25
2021;1;24;2;2.06;3.6;7.07;219.01
2021;1;24;3;1.73;3.6;6.99;212.69
2021;1;24;4;1.59;3.64;7.09;203.93
2021;1;24;5;1.83;3.44;6.51;196.79
2021;1;24;6;2.86;3.69;7;195.33
2021;1;24;7;3.48;3.88;7.04;195.99
2021;1;24;8;4.24;4.48;7;194.64
2021;1;24;9;4.76;5.37;7.33;191.83
2021;1;24;10;4.94;6.18;7.88;187.04
2021;1;24;11;4.98;6.88;8.61;184.95
2021;1;24;12;4.77;6.73;8.15;177.67
2021;1;24;13;4.69;6.38;7.8;169.71
2021;1;24;14;4.7;7;8.54;168.99
2021;1;24;15;4.58;6.82;8.66;165.68
2021;1;24;16;4.46;6.52;8.51;165.71
2021;1;24;17;3.63;6.18;8.16;166.32
2021;1;24;18;3.4;5.66;7.54;162.66
2021;1;24;19;3.61;5.6;7.57;165.21
2021;1;24;20;4.37;5.97;8.44;173.16
2021;1;24;21;5.9;7.25;9.96;187.87
2021;1;24;22;6.33;6.18;8.78;203.29
2021;1;24;23;5.28;4.6;6.57;234.88
2021;1;25;0;3.72;4.05;5.44;298.99
2021;1;25;1;0.94;6.58;8.24;351.88
2021;1;25;2;-2.36;7.88;9.98;6.83
2021;1;25;3;-3.31;5.61;8.16;4.95
2021;1;25;4;-4.17;3.11;5.66;7.8
2021;1;25;5;-4.34;2.18;3.58;8.45
2021;1;25;6;-3.97;1.48;2.16;8.52
2021;1;25;7;-3.21;0.91;1.28;46.04
2021;1;25;8;-1.62;1.7;1.62;109.85
2021;1;25;9;-0.23;2.48;2.48;146.71
2021;1;25;10;0.21;2.92;3.17;168.75
2021;1;25;11;0.33;3.42;3.75;168.28
2021;1;25;12;0.08;4.35;4.84;153.76
2021;1;25;13;-0.2;4.97;5.64;145.76
2021;1;25;14;-0.02;4.64;5.3;141.29
2021;1;25;15;0.14;2.62;4.2;156.26
2021;1;25;16;0.44;2.63;5.1;201.07
2021;1;25;17;2.16;4.9;8.22;230.95
2021;1;25;18;2.64;5.04;8.49;244.55
2021;1;25;19;1.87;3.94;7.39;252.46
2021;1;25;20;1.04;3.44;6.96;258.74
2021;1;25;21;-0.08;2.98;5.68;259.43
2021;1;25;22;-0.71;2.71;4.63;254.96
2021;1;25;23;-0.9;2.49;3.99;251.11
2021;1;26;0;-0.85;2.06;3.1;248.88
2021;1;26;1;-0.36;1.14;1.55;258.54
2021;1;26;2;-0.41;1.02;1.38;10.62
2021;1;26;3;-2.24;2.72;4.54;33.87
2021;1;26;4;-2.07;5.22;7.54;35.62
2021;1;26;5;-2.48;6.95;8.88;33.96
2021;1;26;6;-2.81;7.82;9.96;34.25
2021;1;26;7;-2.97;7.76;9.84;33.42
2021;1;26;8;-2.73;7.91;9.59;31.3
2021;1;26;9;-2.2;8.58;10.23;29.39
2021;1;26;10;-1.56;9.02;10.66;26.59
2021;1;26;11;-1.07;9.11;10.76;23.51
2021;1;26;12;-0.85;8.89;10.53;20.47
2021;1;26;13;-0.94;8.6;10.3;17.89
2021;1;26;14;-1.36;8.03;9.82;15.98
2021;1;26;15;-2.22;6.89;9;14.92
2021;1;26;16;-3.89;5.61;8.46;15.43
2021;1;26;17;-4.86;5.51;8.33;15.79
2021;1;26;18;-4.98;5.53;8.16;15.75
2021;1;26;19;-5.2;5.33;7.77;15.99
2021;1;26;20;-5.67;5.07;7.41;15.36
2021;1;26;21;-6.11;4.83;6.89;14.42
2021;1;26;22;-6.59;4.49;6.14;13.19
2021;1;26;23;-6.92;4.1;5.13;10.2
2021;1;27;0;-7.06;3.99;4.81;6.64
2021;1;27;1;-6.99;3.72;4.37;2.77
2021;1;27;2;-6.81;3.68;4.38;0.12
2021;1;27;3;-6.45;3.52;4.31;0.25
2021;1;27;4;-5.99;3.29;4.08;1.77
2021;1;27;5;-5.63;3.35;4.25;2.81
2021;1;27;6;-5.23;3.17;4.3;1.98
2021;1;27;7;-4.62;3.86;5.43;3.48
2021;1;27;8;-2.58;4.7;6.18;5.73
2021;1;27;9;-1.4;5.85;7.29;6.67
2021;1;27;10;-1.02;6.16;7.42;4.37
2021;1;27;11;-0.68;6.03;7.16;0.45
2021;1;27;12;-0.48;5.81;6.84;357.38
2021;1;27;13;-0.57;5.37;6.32;355.67
2021;1;27;14;-0.96;4.76;5.72;355.49
2021;1;27;15;-1.95;3.77;4.92;358.69
2021;1;27;16;-4.2;2.76;4.44;5.86
2021;1;27;17;-5.27;2.59;4.05;14.12
2021;1;27;18;-5.65;2.64;3.74;20.1
2021;1;27;19;-6.1;2.39;3.26;22.46
2021;1;27;20;-6.89;2.02;3.14;21.51
2021;1;27;21;-7.59;2.02;3.07;21.31
2021;1;27;22;-7.93;2.06;3;21.8
2021;1;27;23;-8.04;2.05;2.91;22.37
2021;1;28;0;-8.29;2.06;2.87;22.08
2021;1;28;1;-8.48;2.04;2.82;22.74
2021;1;28;2;-8.56;1.99;2.72;24.15
2021;1;28;3;-8.55;1.93;2.64;23.66
2021;1;28;4;-8.5;1.82;2.44;26.46
2021;1;28;5;-8.38;1.81;2.55;28.89
2021;1;28;6;-8.02;1.72;2.41;24.12
2021;1;28;7;-7.2;1.51;2.18;8.63
2021;1;28;8;-4.75;1.52;1.86;354.7
2021;1;28;9;-2.27;1.35;1.64;323.26
2021;1;28;10;0.26;2.04;2.44;264.94
2021;1;28;11;1.19;2.72;3.25;253.85
2021;1;28;12;1.6;3.22;3.88;253.19
2021;1;28;13;1.75;3.31;4.01;245.79
2021;1;28;14;1.62;3.21;3.92;234.61
2021;1;28;15;0.93;2.22;3.65;223.71
2021;1;28;16;-0.42;2.23;3.93;214.3
2021;1;28;17;-0.46;2.38;4.13;208.25
2021;1;28;18;-0.25;2.5;4.55;204.33
2021;1;28;19;-0.09;2.87;5.01;205.17
2021;1;28;20;-0.17;3.16;4.95;204.35
2021;1;28;21;-0.08;3.35;5.09;204.36
2021;1;28;22;0.11;3.39;5.13;205.97
2021;1;28;23;0.19;3.2;4.93;212.64
2021;1;29;0;-0.19;2.25;3.99;210.49
2021;1;29;1;-0.26;2.14;3.7;204.79
2021;1;29;2;-0.08;2.06;3.53;201.32
2021;1;29;3;0.19;1.87;3.11;195.78
2021;1;29;4;0.35;1.81;3.02;192.23
2021;1;29;5;0.42;1.84;3.06;195.28
2021;1;29;6;0.5;1.91;3.15;194.72
2021;1;29;7;0.69;1.96;3.3;188
2021;1;29;8;1.19;2.05;3.6;189.64
2021;1;29;9;1.48;2.06;3.58;190.03
2021;1;29;10;1.76;2.24;3.75;184.8
2021;1;29;11;2.2;2.56;3.89;182.28
2021;1;29;12;2.22;2.46;4.01;178.55
2021;1;29;13;2.35;2.5;4.19;174.81
2021;1;29;14;2.23;2.69;4.81;175.84
2021;1;29;15;2.01;3.01;5.6;170.9
2021;1;29;16;1.87;3.36;6.34;156.89
2021;1;29;17;0.84;3.18;5.51;152.49
2021;1;29;18;0.5;2.33;3.86;167.78
2021;1;29;19;0.73;2.37;3.91;191.42
2021;1;29;20;1.97;2.9;5.41;234.21
2021;1;29;21;2.58;3.44;6.81;268.57
2021;1;29;22;1.8;2.8;4.65;300
2021;1;29;23;1.12;2.97;5.38;343.95
2021;1;30;0;0.55;2.92;5.44;8.93
2021;1;30;1;0;2.78;4.87;12.16
2021;1;30;2;-0.44;2.83;4.61;0.95
2021;1;30;3;-1.09;2.86;4.23;3.14
2021;1;30;4;-1.3;2.81;4.05;13.19
2021;1;30;5;-1.24;2.75;3.92;22.19
2021;1;30;6;-1.09;2.54;3.56;29.24
2021;1;30;7;-0.38;2.16;3.04;36.45
2021;1;30;8;1.96;1.64;2.25;41.13
2021;1;30;9;3.23;1.26;1.33;44.5
2021;1;30;10;4.93;0.5;0.41;112.14
2021;1;30;11;5.83;1.63;1.98;195.04
2021;1;30;12;6.02;2.75;3.25;210.57
2021;1;30;13;5.94;3.15;3.76;216.53
2021;1;30;14;5.41;2.64;3.78;216.33
2021;1;30;15;3.52;2.24;3.6;210.14
2021;1;30;16;1.51;2.41;3.52;200.9
2021;1;30;17;1.18;2.41;3.47;190.44
2021;1;30;18;1.22;2.44;3.56;180.73
2021;1;30;19;1.23;2.49;3.68;172.25
2021;1;30;20;1.51;2.46;3.69;158
2021;1;30;21;1.67;2.51;3.85;146.31
2021;1;30;22;1.74;2.7;4.46;148.01
2021;1;30;23;1.9;2.79;4.87;151.35
2021;1;31;0;2.48;3.45;6.95;160.7
2021;1;31;1;2.83;3.92;7.76;162.11
2021;1;31;2;3.08;4.11;8.15;162.39
2021;1;31;3;3.62;4.74;9.02;163.63
2021;1;31;4;4.01;5.33;9.48;164.86
2021;1;31;5;3.89;5.21;9.27;160.99
2021;1;31;6;3.79;5;9.12;155.84
2021;1;31;7;4.39;6.42;10.3;157.93
2021;1;31;8;4.96;6.9;10.11;157.91
2021;1;31;9;5.01;5.3;8.6;157.21
2021;1;31;10;4.85;4.05;7.55;159.78
2021;1;31;11;4.78;3.41;6.68;162.52
2021;1;31;12;4.7;2.89;5.45;167.81
2021;1;31;13;4.68;2.43;4.04;172.05
2021;1;31;14;4.51;2.13;3.2;173.03
2021;1;31;15;4.21;1.93;2.74;165.96
2021;1;31;16;3.97;1.71;2.32;156.84
2021;1;31;17;3.98;1.35;1.79;145.12
2021;1;31;18;3.84;1.11;1.44;122.91
2021;1;31;19;3.42;1.18;1.57;103.76
2021;1;31;20;3.07;1.32;1.79;94.74
2021;1;31;21;2.69;1.46;1.99;80.13
2021;1;31;22;2.06;1.72;2.43;65.64
2021;1;31;23;1.71;1.83;2.7;58.41
2021;2;1;0;1.48;1.81;2.7;53.77
2021;2;1;1;1.37;1.75;2.53;54.25
2021;2;1;2;1.23;1.57;2.19;60.75
2021;2;1;3;1.27;1.5;2.07;72.79
2021;2;1;4;1.53;1.41;1.92;98.63
2021;2;1;5;1.83;1.55;2.27;140.93
2021;2;1;6;1.87;2.02;3.18;165.7
2021;2;1;7;2.24;2.29;3.79;174.33
2021;2;1;8;3.22;2.25;4.21;176.81
2021;2;1;9;4.11;2.45;4.38;178.35
2021;2;1;10;4.77;2.74;4.07;183.27
2021;2;1;11;5.57;3.37;4.14;194.07
2021;2;1;12;6.15;3.54;4.16;206.45
2021;2;1;13;6.44;3.18;3.65;217.21
2021;2;1;14;6.38;2.82;3.25;225.9
2021;2;1;15;5.72;1.81;2.58;233.08
2021;2;1;16;4.23;1.42;2.09;235.34
2021;2;1;17;3.72;1.24;1.69;229.87
2021;2;1;18;3.61;1.08;1.45;215.3
2021;2;1;19;3.48;1.02;1.38;194.25
2021;2;1;20;3.3;1.06;1.47;172.82
2021;2;1;21;3.11;1.14;1.62;159.08
2021;2;1;22;2.95;1.31;1.91;151.91
2021;2;1;23;2.8;1.47;2.15;152.07
2021;2;2;0;2.8;1.46;2.12;152.61
2021;2;2;1;2.87;1.37;1.95;147.86
2021;2;2;2;2.95;1.19;1.64;133.94
2021;2;2;3;2.85;1.08;1.46;105.55
2021;2;2;4;2.33;1.23;1.68;74.1
2021;2;2;5;1.73;1.47;2.18;56.06
2021;2;2;6;1.33;1.6;2.79;45.2
2021;2;2;7;1.31;2.48;3.34;41.93
2021;2;2;8;2.07;3.23;3.31;41.76
2021;2;2;9;3.51;3.17;3.2;40.29
2021;2;2;10;5.59;2.93;3.07;42.41
2021;2;2;11;7.69;2.34;2.55;48.8
2021;2;2;12;8.95;1.67;1.9;52.97
2021;2;2;13;9.27;1.12;1.29;46.7
2021;2;2;14;9.12;0.72;0.84;40.13
2021;2;2;15;8.49;0.31;0.4;61.5
2021;2;2;16;7.21;0.22;0.26;267.95
2021;2;2;17;5.92;0.74;0.9;280.95
2021;2;2;18;5.23;0.68;0.82;283.88
2021;2;2;19;4.65;0.47;0.56;277.59
2021;2;2;20;4.07;0.47;0.6;250.67
2021;2;2;21;3.38;0.77;1;222.55
2021;2;2;22;2.73;1.1;1.46;200.75
2021;2;2;23;2.13;1.39;1.88;188.72
2021;2;3;0;1.9;1.59;2.17;181.4
2021;2;3;1;1.77;1.6;2.17;177.47
2021;2;3;2;1.68;1.54;2.09;167.66
2021;2;3;3;1.48;1.52;2.05;153.7
2021;2;3;4;1.4;1.42;1.92;140.8
2021;2;3;5;1.22;1.42;1.94;126.49
2021;2;3;6;1.08;1.41;2.04;113.45
2021;2;3;7;1.3;1.34;2.16;119.25
2021;2;3;8;2.08;1.57;2.19;119.74
2021;2;3;9;2.74;2.07;2.24;123.27
2021;2;3;10;3.69;2.21;2.44;143.62
2021;2;3;11;4.73;2.4;2.73;160.62
2021;2;3;12;6.22;3.09;3.72;181.6
2021;2;3;13;7.18;3.84;4.56;191.63
2021;2;3;14;7.11;3.58;4.78;191.85
2021;2;3;15;6.05;2.84;5.15;187.44
2021;2;3;16;5.05;2.76;5.45;187.33
2021;2;3;17;4.53;2.81;5.49;187.99
2021;2;3;18;4.29;2.74;5.19;184.91
2021;2;3;19;4.4;2.74;5.18;183.11
2021;2;3;20;4.63;2.79;5.28;183.69
2021;2;3;21;4.69;2.78;5.12;184.19
2021;2;3;22;4.88;2.83;5.17;181.74
2021;2;3;23;5.13;2.9;5.45;179.85
2021;2;4;0;5.48;3.16;6.04;181.13
2021;2;4;1;5.62;3.1;6.09;182.17
2021;2;4;2;5.67;2.96;5.83;183.78
2021;2;4;3;5.45;2.84;5.44;184.27
2021;2;4;4;5.39;2.69;4.93;187
2021;2;4;5;5.26;2.55;4.25;189
2021;2;4;6;5.23;2.42;3.87;188.37
2021;2;4;7;5.47;2.23;3.55;185.83
2021;2;4;8;6.3;1.94;3.27;182.08
2021;2;4;9;7.33;1.8;2.95;180.74
2021;2;4;10;8.04;2.41;2.85;180.37
2021;2;4;11;8.6;2.21;2.41;183.85
2021;2;4;12;9.38;1.79;1.89;191.6
2021;2;4;13;9.89;1.58;1.67;198.79
2021;2;4;14;10.01;1.48;1.63;203.59
2021;2;4;15;9.3;1.1;1.61;202.18
2021;2;4;16;8.26;1.01;1.39;197.59
2021;2;4;17;7.92;0.76;1;191.2
2021;2;4;18;7.77;0.64;0.82;169.51
2021;2;4;19;7.19;0.89;1.18;121.74
2021;2;4;20;6.81;1.11;1.48;120
2021;2;4;21;6.56;1.22;1.64;131.88
2021;2;4;22;6.14;1.43;2;128.12
2021;2;4;23;5.73;1.67;2.42;126.22
2021;2;5;0;5.56;1.66;2.43;131.19
2021;2;5;1;5.37;1.7;2.51;134.07
2021;2;5;2;5.26;1.66;2.48;133.67
2021;2;5;3;5.17;1.62;2.43;131.47
2021;2;5;4;5.06;1.59;2.37;128
2021;2;5;5;4.98;1.56;2.28;122.1
2021;2;5;6;4.95;1.66;2.57;129.46
2021;2;5;7;5.37;1.69;2.79;138.94
2021;2;5;8;6.54;1.89;2.83;145.98
2021;2;5;9;7.37;2.76;3.26;156.27
2021;2;5;10;8.14;3.71;4.38;167.46
2021;2;5;11;8.93;4.08;4.73;174.84
2021;2;5;12;9.66;4.31;4.84;180.83
2021;2;5;13;9.73;4.06;4.53;181.87
2021;2;5;14;9.42;3.57;4.03;179.25
2021;2;5;15;8.98;2.43;3.46;177.42
2021;2;5;16;8.17;1.78;3.48;174.96
2021;2;5;17;7.67;1.86;3.45;172.28
2021;2;5;18;7.46;1.85;3.31;167.79
2021;2;5;19;7.27;1.86;3.39;165.38
2021;2;5;20;7.14;1.86;3.51;164.68
2021;2;5;21;6.95;1.87;3.56;160.51
2021;2;5;22;6.77;1.89;3.67;152.69
2021;2;5;23;6.65;1.87;3.6;147.11
2021;2;6;0;6.63;1.94;3.87;150.54
2021;2;6;1;6.57;1.97;3.95;155.16
2021;2;6;2;6.4;1.93;3.83;153.33
2021;2;6;3;6.28;1.96;3.83;151.9
2021;2;6;4;6.2;1.98;3.89;158.2
2021;2;6;5;6.18;2.01;3.94;161.14
2021;2;6;6;6.26;2.18;4.25;159.68
2021;2;6;7;6.65;2.41;4.21;158.51
2021;2;6;8;7.48;3.18;3.98;160.5
2021;2;6;9;8.37;3.89;4.55;169.46
2021;2;6;10;9.29;4.15;4.61;175.25
2021;2;6;11;9.56;4.19;4.65;179.14
2021;2;6;12;9.66;4.17;4.59;179.36
2021;2;6;13;9.71;4.22;4.66;178.3
2021;2;6;14;9.55;4.25;4.78;176.42
2021;2;6;15;9.03;3.74;4.51;172.8
2021;2;6;16;8.23;2.65;4.59;170.32
2021;2;6;17;7.28;2.57;4.98;168.08
2021;2;6;18;6.95;2.62;5.18;163.89
2021;2;6;19;6.63;2.68;5.28;160.25
2021;2;6;20;6.51;2.79;5.43;153.36
2021;2;6;21;6.84;3.08;5.51;149.66
2021;2;6;22;6.98;2.83;5.17;155.91
2021;2;6;23;7.12;2.73;5;154.54
2021;2;7;0;7.15;2.72;4.94;152.99
2021;2;7;1;7.35;3.14;5.18;143.82
2021;2;7;2;7.25;3.06;5.07;138.21
2021;2;7;3;6.95;3.17;5.3;131.9
2021;2;7;4;6.65;2.95;5.15;132.74
2021;2;7;5;6.58;2.8;5.01;134.43
2021;2;7;6;6.6;2.76;5.11;140.73
2021;2;7;7;7.46;4.1;6.56;145.49
2021;2;7;8;8.35;5.32;6.91;145.89
2021;2;7;9;8.98;5.89;7.25;147.45
2021;2;7;10;9.49;6.71;8.31;150.36
2021;2;7;11;10.33;8.45;10.35;155.19
2021;2;7;12;10.36;9.6;11.62;155.94
2021;2;7;13;10.27;10.14;12.26;157.11
2021;2;7;14;10.12;10.49;12.81;160.15
2021;2;7;15;9.71;10.01;12.34;159.59
2021;2;7;16;9.41;9.37;11.64;161.17
2021;2;7;17;9.47;9.24;11.63;164.66
2021;2;7;18;9.71;8.98;11.31;165.59
2021;2;7;19;9.92;8.82;11.09;169.02
2021;2;7;20;9.98;8.85;11.29;175.75
2021;2;7;21;9.48;9.16;11.77;180.68
2021;2;7;22;8.9;9.63;12.33;182.18
2021;2;7;23;8.55;9.92;12.53;181.17
2021;2;8;0;8.62;9.91;12.39;180.14
2021;2;8;1;8.8;10.19;12.74;182.99
2021;2;8;2;8.97;10.25;12.86;187.44
2021;2;8;3;8.73;9.62;12.03;192.05
2021;2;8;4;8.26;8.21;10.5;198.52
2021;2;8;5;7.9;6.2;8.42;207.31
2021;2;8;6;7.44;5.2;7.32;209.61
2021;2;8;7;7.23;3.52;5.36;204.97
2021;2;8;8;7.68;2.93;4.41;198.34
2021;2;8;9;8.23;4.07;4.88;198.02
2021;2;8;10;9.36;5.29;6.1;208.61
2021;2;8;11;9.63;5.89;6.91;222.85
2021;2;8;12;9.55;6.38;7.42;242.74
2021;2;8;13;9.04;7.28;8.5;263.1
2021;2;8;14;8.02;7.17;8.41;269.5
2021;2;8;15;6.94;5.43;6.91;264.97
2021;2;8;16;4.87;3.41;6.46;258.1
2021;2;8;17;3.65;2.94;6.04;250.26
2021;2;8;18;3.73;2.69;5.44;242.91
2021;2;8;19;3.61;2.52;4.59;231.42
2021;2;8;20;3.41;2.54;4.44;213.69
2021;2;8;21;3.55;2.63;4.82;203.29
2021;2;8;22;3.95;2.65;5.05;193.13
2021;2;8;23;4.49;3.01;5.86;188.95
2021;2;9;0;5.08;3.62;6.6;188.93
2021;2;9;1;5.56;4.49;6.76;187.79
2021;2;9;2;5.63;4.36;6.29;183.19
2021;2;9;3;5.49;4.52;6.39;178.52
2021;2;9;4;5.76;5.55;7.45;175.96
2021;2;9;5;5.7;6;7.89;172.97
2021;2;9;6;5.7;6.39;8.16;168.65
2021;2;9;7;5.81;7.22;8.93;168.45
2021;2;9;8;6.44;8;9.81;171.8
2021;2;9;9;7.26;8.82;10.73;182.13
2021;2;9;10;7.47;9.01;10.93;192.67
2021;2;9;11;7.2;8.81;10.62;198.5
2021;2;9;12;6.96;8.15;9.69;200.88
2021;2;9;13;6.9;7.26;8.69;199.02
2021;2;9;14;6.83;6.31;7.47;194.33
2021;2;9;15;6.87;5.21;6.66;190.2
2021;2;9;16;6.33;4.17;5.9;194.19
2021;2;9;17;6.17;3.03;5.11;198.48
2021;2;9;18;5.85;2.51;4.93;207.28
2021;2;9;19;5.21;2.25;4.23;212.26
2021;2;9;20;4.73;2.24;3.8;221.6
2021;2;9;21;4.15;2.29;3.7;225.69
2021;2;9;22;3.98;2.16;3.26;215.59
2021;2;9;23;3.71;2.18;3.24;203.63
2021;2;10;0;3.82;2.32;3.62;202.16
2021;2;10;1;3.9;2.45;3.9;195.37
2021;2;10;2;4.52;2.51;4.44;190.23
2021;2;10;3;5.01;2.53;4.82;184.07
2021;2;10;4;5.47;3.09;5.98;185.8
2021;2;10;5;6.05;4.45;7.11;187.56
2021;2;10;6;6.14;5.5;8.09;187.51
2021;2;10;7;6.66;6.69;8.88;188.2
2021;2;10;8;7.43;7.67;9.5;187.2
2021;2;10;9;8.15;9.08;11.21;187.76
2021;2;10;10;8.62;10.15;12.23;189.8
2021;2;10;11;8.43;9.82;11.52;191.98
2021;2;10;12;8.12;10.31;12.57;195.19
2021;2;10;13;7.31;9.7;11.38;193.89
2021;2;10;14;7.08;7.86;9.2;184.73
2021;2;10;15;7.37;6.91;8.51;178.19
2021;2;10;16;7.62;6.74;8.66;178.61
2021;2;10;17;7.99;7.08;9.21;183.48
2021;2;10;18;8.29;7.27;9.37;189.22
2021;2;10;19;8.33;7.31;9.41;195.68
2021;2;10;20;8.17;7.31;9.51;201.63
2021;2;10;21;7.95;7.24;9.33;205.35
2021;2;10;22;7.73;6.56;8.68;203.6
2021;2;10;23;7.47;5.8;7.83;204.08
2021;2;11;0;7.59;4.58;6.48;201.75
2021;2;11;1;7.3;2.95;5.23;206.43
2021;2;11;2;6.83;2.26;4.4;204.71
2021;2;11;3;6.44;1.85;3.66;202.34
2021;2;11;4;5.64;1.58;2.52;214.55
2021;2;11;5;5.81;0.74;0.94;257.86
2021;2;11;6;5.12;1.44;1.93;8.13
2021;2;11;7;4.12;3.04;4.73;26.1
2021;2;11;8;3.93;6.7;7.6;29.07
2021;2;11;9;1.55;8.75;9.45;30.48
2021;2;11;10;0.01;9.44;10.04;31.02
2021;2;11;11;0.58;9.37;10;31.87
2021;2;11;12;1.37;9.18;9.88;32.13
2021;2;11;13;1.26;9.09;9.82;32.15
2021;2;11;14;0.08;9.04;9.87;32.15
2021;2;11;15;-1.71;9;9.95;32.34
2021;2;11;16;-3.7;9.01;10.2;33.29
2021;2;11;17;-5.25;8.94;10.18;34.57
2021;2;11;18;-6.16;9.49;10.66;35.18
2021;2;11;19;-6.73;9.84;10.98;35.41
2021;2;11;20;-7.1;10.45;11.85;34.4
2021;2;11;21;-7.42;10.59;11.91;34.17
2021;2;11;22;-7.75;10.54;11.85;33.08
2021;2;11;23;-8.02;10.55;11.84;32.42
2021;2;12;0;-8.2;10.19;11.28;32.86
2021;2;12;1;-8.3;9.66;10.68;34.02
2021;2;12;2;-8.23;9.35;10.36;34.34
2021;2;12;3;-8.02;9.13;10.23;34.4
2021;2;12;4;-7.93;8.96;10.04;35.67
2021;2;12;5;-7.97;9;10.11;37.17
2021;2;12;6;-8.14;8.96;10;38.56
2021;2;12;7;-7.92;9.23;10.19;39.51
2021;2;12;8;-6.89;9.15;9.86;39.39
2021;2;12;9;-5.74;8.84;9.49;39.08
2021;2;12;10;-4.4;8.35;8.95;38.62
2021;2;12;11;-3.4;7.81;8.37;37.89
2021;2;12;12;-2.66;7.21;7.68;36.36
2021;2;12;13;-2.41;6.75;7.21;36.19
2021;2;12;14;-2.68;6.53;7.05;37.27
2021;2;12;15;-3.5;6.48;7.16;39.08
2021;2;12;16;-4.92;6.17;7.23;41.92
2021;2;12;17;-6.13;6.33;7.65;43.35
2021;2;12;18;-6.95;6.97;8.19;44.55
2021;2;12;19;-7.71;7.22;8.19;45.48
2021;2;12;20;-8.38;7.44;8.3;46.7
2021;2;12;21;-8.87;7.78;8.61;46.71
2021;2;12;22;-9.07;7.85;8.63;45.12
2021;2;12;23;-9.13;7.83;8.6;43.5
2021;2;13;0;-9.16;7.93;8.65;43.12
2021;2;13;1;-9.17;8.15;8.91;43.87
2021;2;13;2;-9.25;8.42;9.24;44.25
2021;2;13;3;-9.37;8.65;9.46;44.38
2021;2;13;4;-9.52;8.94;9.79;45.21
2021;2;13;5;-9.75;9.21;10.1;45.86
2021;2;13;6;-10;9.53;10.51;46.13
2021;2;13;7;-10.15;10.05;11.23;46.64
2021;2;13;8;-10.04;10.6;11.85;46.55
2021;2;13;9;-9.71;10.5;11.69;46.69
2021;2;13;10;-9.09;10.36;11.58;46.96
2021;2;13;11;-8.63;10.53;11.76;46.14
2021;2;13;12;-8.41;10.82;12.06;45.15
2021;2;13;13;-8.37;10.94;12.3;44.65
2021;2;13;14;-8.59;11.25;12.89;44.92
2021;2;13;15;-9.09;11.18;12.81;45.4
2021;2;13;16;-9.74;11.15;12.93;47.13
2021;2;13;17;-10.04;11.2;13.09;47.88
2021;2;13;18;-10.16;11.29;13.28;47.44
2021;2;13;19;-10.31;11.42;13.54;46.77
2021;2;13;20;-10.6;11.71;13.99;46.13
2021;2;13;21;-11.05;11.86;14.27;44.68
2021;2;13;22;-11.33;11.84;14.27;42.43
2021;2;13;23;-11.56;11.77;14.18;40.88
2021;2;14;0;-11.74;11.67;14.06;39.35
2021;2;14;1;-11.9;11.5;13.84;38.16
2021;2;14;2;-11.95;11.24;13.57;36.26
2021;2;14;3;-11.85;11.14;13.51;34.26
2021;2;14;4;-11.66;11.47;13.97;32.93
2021;2;14;5;-11.42;11.91;14.5;32.05
2021;2;14;6;-11.23;11.97;14.54;31.42
2021;2;14;7;-10.46;12.09;14.32;31.31
2021;2;14;8;-8.91;12.21;14.13;31.39
2021;2;14;9;-7.26;12.32;14.28;31.36
2021;2;14;10;-5.74;12.81;15.13;32.32
2021;2;14;11;-4.66;12.81;15.12;33.63
2021;2;14;12;-4.09;12.21;14.44;33.2
2021;2;14;13;-3.96;11.52;13.65;31.72
2021;2;14;14;-4.17;10.84;12.95;30.09
2021;2;14;15;-4.73;10.05;12.11;28.82
2021;2;14;16;-5.73;9.34;11.65;28.19
2021;2;14;17;-6.68;8.9;11.43;28.3
2021;2;14;18;-7.13;8.78;11.36;29.35
2021;2;14;19;-7.35;8.68;11.27;29.19
2021;2;14;20;-7.43;8.48;11.12;29.63
2021;2;14;21;-7.46;8.34;10.96;29.76
2021;2;14;22;-7.45;8.12;10.87;28.39
2021;2;14;23;-7.43;8.16;11;27.67
2021;2;15;0;-7.51;8.2;11.03;26.74
2021;2;15;1;-7.69;8.01;10.79;24.97
2021;2;15;2;-7.89;7.59;10.29;24
2021;2;15;3;-8.19;6.9;9.51;23.26
2021;2;15;4;-8.52;6.43;9.04;22.95
2021;2;15;5;-8.8;6.23;8.87;23.8
2021;2;15;6;-9.07;5.65;8.17;24.58
2021;2;15;7;-8.06;5.89;7.31;26.36
2021;2;15;8;-6.1;6.19;7.02;28.77
2021;2;15;9;-3.89;6.57;7.57;31.23
2021;2;15;10;-2;6.21;7.16;31.57
2021;2;15;11;-0.54;5.52;6.4;28.74
2021;2;15;12;0.31;4.87;5.62;23.52
2021;2;15;13;0.52;4.37;5;17.46
2021;2;15;14;0.32;3.99;4.53;12.43
2021;2;15;15;-0.27;3.47;4.04;7.51
2021;2;15;16;-1.8;1.95;3.3;5.05
2021;2;15;17;-3.25;1.88;2.89;9.07
2021;2;15;18;-3.64;1.78;2.6;13.73
2021;2;15;19;-4.52;1.78;2.46;21.15
2021;2;15;20;-5.37;1.79;2.43;30.49
2021;2;15;21;-6.12;1.79;2.42;36.82
